"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83"
0,0.014654614649193,0.121602226449511,0.00180174435000864,0.486265746999035,0.601096374738975,0.623130071177658,0.546074426639709,0.772595232106928,0.0818391126414153,0.0525494840487226,0.0156701131787734,0.138900142958987,0.189569417931642,0.000150582417361803,0.592739658995412,0.145293419280404,0.0223260750241842,0.107313588189084,0.00806678713909961,0.130419382725828,0.0161150767674458,0.00103536630189863,0.000458752366511787,0.772595232106928,0.00843808408745153,0.0743478889417193,7.03519539564476e-05,0.703280121976341,0.000151185953298409,0.000261781597281905,0.068700417680358,0.36312795998046,0.362765013523953,0.259240260645892,0.186001600586909,0.451581234922592,0.129509634879012,0.340956628137702,0.161056507067606,0.00284270276940719,0.105083500710748,0.222907141516182,0.0133799227211171,0.0918131266268617,0.147341832586162,0.0580761615305284,0.345072755043384,0.108392107680786,0.308510315066365,2.45450586737699e-05,0.191474622255904,0.0293049158670408,0.112253002992553,0.112253002992553,0.0180790765698301,0.0338437816365049,0.140717632905864,0.295821218112033,0.223576867026703,0.11452066407503,0.644680779629801,0.234570288093798,0.197898699083615,0.29999184140872,4.25002754873337e-05,0.0662711910735937,0.200488177311803,0.269011809192506,0.174121839117047,0.013286590306627,0.251075898775473,0.0488989184662746,0.190138980101521,0.0751702303056545,0.160253234387453,0.191474622255904,0.108392107680786,0.000670156024702232,0.000179739855441296,0.0242582139345607,0.0302881115968011
0.014654614649193,0,0.0974905333049986,0.0741993417605328,0.0182425226631188,0.0113107689800807,0.0174572542567632,0.0238493098302859,0.016325940409441,0.0399151231732649,0.0442898388310662,0.0163422745155423,0.0493903607670957,0.0418777759370513,0.00458025777357447,0.0180610065297861,0.0574982940680895,0.192626923436078,0.0693215121723129,0.287078379845702,0.0486064033782856,0.773368213765449,0.038929615270717,0.00904086882713405,0.0123759525469349,0.329558961075189,0.0936678748167705,0.00211225327173271,0.0182607743100844,0.00448507527450081,0.00795463898795737,0.0171973496010239,0.0326470754504169,0.020040501061684,0.032975184013503,0.0520786605759657,0.0260953015004168,0.0277644181707684,0.025835648912122,0.0303184148575029,0.105821665779292,0.00740944308291468,0.0210259056319178,0.563831404704956,0.0181515377017585,0.0313042940734746,0.193205671895014,0.0206508251817126,0.0125003329378574,0.0280434552123793,0.00115344749427929,0.0255019591591098,0.00684662122651666,0.038580820663374,0.0149207860690678,0.638266098693769,0.335880445265251,0.0753207212070036,0.0209629224370517,0.0428521268670402,0.0120824656162146,0.0276259425574386,0.0276812497312916,0.061790848994825,0.0391638950989871,0.0176680032729594,0.134929885787125,0.0171458348629639,0.0322254102319168,0.0214721184869641,0.492628469800135,0.0229370906419289,0.176930195482497,0.0527073692101972,0.147489248114228,0.0289264175304602,0.0255019591591098,0.0125003329378574,0.00658474281985896,0.00540192450007808,0.0252734712644948,0.109700648515511
0.121602226449511,0.0974905333049986,0,0.0148167052743621,0.139875854967576,0.128734903587804,0.118718515957403,0.11304153064045,0.122334033032539,0.0907179532894125,0.177107214172573,0.0645058088206897,0.389068444877236,0.3953436074261,0.00100075556427713,0.12381088481746,0.411889569810828,0.0694602939321568,0.540100524644371,0.0655462027180243,0.360955715470836,0.123687135817455,0.00851436961418228,0.0022473579436522,0.137655650289682,0.0693908683567978,0.426987730653026,0.000578541660054699,0.145584296899625,0.00124328277296124,0.00215276977178206,0.112028721342978,0.22786543992899,0.169822755591459,0.174121839117047,0.23859207129109,0.264212916233086,0.192626923436078,0.235275055580734,0.226728956306075,0.0233770618549281,0.0694602939321568,0.20638746062626,0.110030244608,0.360234525470291,0.20008760166635,0.477591268073052,0.183966794929153,0.113267839935589,0.254615682024804,0.000163287190921808,0.199488238355839,0.0465140900713817,0.285932359894248,0.117302407410458,0.148673894366042,0.278315476818649,0.664314232322217,0.197108685368063,0.427414931948727,0.799315134369365,0.156140349486991,0.270901498051638,0.592739658995412,0.405351778496654,0.000349502445212052,0.544983369207548,0.154741391097317,0.303006809538765,0.181954249478039,0.109262722357666,0.232468627161342,0.402121901004644,0.532591801006897,0.618164917702926,0.198294892543177,0.199488238355839,0.113267839935589,0.00292634814561033,0.0014780967478085,0.0998586093503032,0.221573702982998
0.00180174435000864,0.0741993417605328,0.0148167052743621,0,0.0027067679343712,0.00181985218176918,0.00229734768937873,0.00167490304326231,0.00187902923474439,0.00230886319259303,0.00450755680787023,0.00262677085226286,0.0079308108310999,0.0061334370061594,0.0636726605035546,0.0023958912210239,0.00904086882713405,0.00518492449295365,0.011855065907638,0.169822755591459,0.00725546718368806,0.0850088423716996,0.574646620589466,0.0336413269182046,0.00203960319969287,0.213525289785635,0.0147428066485103,0.0260171329074314,0.00215707961973696,0.0559106722627274,0.0968104825264602,0.00285124368267963,0.00440947343123765,0.00251621371847867,0.0027203356651038,0.00464947950526315,0.00391476490950535,0.00490254902472434,0.00348600115694889,0.0045210997825987,0.633813837098549,0.00132678043102699,0.00329285601865876,0.100761393268304,0.0091683311450617,0.00509243079269919,0.031023819455794,0.00272578178073426,0.0027892012903328,0.00377256551879221,0.0103786963667859,0.00370897396467198,0.00118383039529292,0.00587528916845873,0.00288855182807799,0.099659091715743,0.0532370870773266,0.0101325729488094,0.00292050129811555,0.0063328810765458,0.00266114180044933,0.00231348553978463,0.00401386765501429,0.0087824488317609,0.00600597783442342,0.0157171941043874,0.0216879168654092,0.00268520017695382,0.00448956259306065,0.00338297425270598,0.115787345354549,0.00344441913418516,0.0300467733441731,0.00789125574706089,0.0239688549932926,0.00470560936492759,0.00370897396467198,0.0027892012903328,0.0168399708696536,0.0664703031656185,0.00406638858087998,0.0176503441007442
0.486265746999035,0.0182425226631188,0.139875854967576,0.0027067679343712,0,0.772595232106928,0.697676326071031,0.452938012776558,0.57063814029432,0.0522873924036158,0.0429808762751915,0.0143788054554093,0.144568765328577,0.187495581346755,0.000187262346841954,0.749761592239041,0.151222956206297,0.0377413110742076,0.111693138804444,0.0136365716972816,0.134122730360148,0.0272418741138371,0.00155543504620634,0.000562004893956976,0.453391177333849,0.0126765683684992,0.0773820838490006,0.000105690029270112,0.493121344666296,0.000227127278358615,0.000393275568383348,0.0464675992306049,0.613852873042817,0.229695674625968,0.164145836393724,0.125807791628531,0.391409872806007,0.0875977470480576,0.215887033750882,0.10893542538153,0.00427060404165701,0.0665368067150169,0.141140419667634,0.0201007128373738,0.0859491015825198,0.099659091715743,0.0872480559083994,0.218493284384763,0.069252225309346,0.209506607654579,3.05544567252393e-05,0.122334033032539,0.019293249714027,0.13560622465419,0.0717189694085908,0.0271602709574326,0.0508436521036479,0.172389297869932,0.187308179481957,0.221130998429154,0.0725122330232405,0.408199195277923,0.164968620822631,0.235981940544759,0.312234740708011,6.38483383563854e-05,0.0877731178545033,0.12694517228885,0.213525289785635,0.111247258604133,0.019960499167894,0.158976322968217,0.0734610459743132,0.197898699083615,0.112928545611739,0.108392107680786,0.122334033032539,0.069252225309346,0.000691256224822571,0.000270023922780544,0.0222591971660572,0.0277921964757768
0.601096374738975,0.0113107689800807,0.128734903587804,0.00181985218176918,0.772595232106928,0,0.888696052614617,0.60774493490249,0.741559409435011,0.0616673907961867,0.0730215993566594,0.0150105798975865,0.146460428447272,0.221573702982998,0.000117273704558157,0.972388366801247,0.159933048211582,0.00408268670973036,0.114864741925973,0.00602402282187413,0.158817426106921,0.0140659260284552,0.000952900563745461,8.43952025333374e-05,0.539021403076357,0.00805066968764536,0.0828270980497659,5.41907677902901e-05,0.6831778896199,0.000115412256579774,0.000218003377974362,0.0498867421451524,0.563267855122005,0.250824948372811,0.178708373509331,0.149120585751199,0.452033042023415,0.107206328239808,0.285361066658127,0.133453790451743,0.00280038043888571,0.0652192896681275,0.183232397523444,0.0136775428383567,0.104350484754765,0.121602226449511,0.0648940071038693,0.227410164476343,0.0841629902573104,0.2541069595528,1.69202403297692e-05,0.171701117955854,0.0265427138558157,0.168301208025614,0.100459562061682,0.0176503441007442,0.0339115369324889,0.127709132912574,0.112253002992553,0.251830257444033,0.0831590699431226,0.498077296572962,0.193012562793762,0.193398974201954,0.311299440138216,2.46680912923674e-05,0.0754715133913378,0.138761312242955,0.235510448313065,0.144279916742788,0.0136912272222466,0.203721788051306,0.0557989626650361,0.199288849828362,0.0856916406622484,0.130549867339988,0.171701117955854,0.0841629902573104,1.53407173462382e-05,0.000138450181140803,0.0149207860690678,0.0290133270821971
0.623130071177658,0.0174572542567632,0.118718515957403,0.00229734768937873,0.697676326071031,0.888696052614617,0,0.580421915140742,0.731249912568882,0.0664038660865288,0.042638400992653,0.0163586249639195,0.122701586185701,0.159135378805849,0.000179201443896098,0.876340995079373,0.128349277605234,0.0320326366695328,0.0947986604590301,0.0115739314338652,0.113835597345966,0.0231213233151842,0.0013201630860205,0.000486633152026658,0.581002627363602,0.0107591362675827,0.0656774263033045,8.97035691352927e-05,0.631915244899496,0.00019277246545824,0.00033378950106577,0.0557431915925549,0.521002728603334,0.294345803631453,0.210346312375033,0.150920812538267,0.366410862522159,0.105083500710748,0.276650583631973,0.130680482504025,0.00362464110896576,0.0852642518214322,0.180865792617122,0.0170603196548261,0.0744967335145608,0.119552460971381,0.0740510913768122,0.279990389392548,0.0879488397535373,0.250323799791696,2.92392082816567e-05,0.155361596245062,0.0237778691154479,0.117537246986575,0.0910815518148231,0.0230520632872256,0.043153144086224,0.146314041224635,0.240027926978334,0.187683170707149,0.0929215212131989,0.523090913102501,0.19032921418281,0.200287789345173,0.265006745129759,5.41907677902901e-05,0.0744967335145608,0.162675151873628,0.218274900310614,0.141281630681041,0.0169413144214966,0.203721788051306,0.0623494766896734,0.16796494198769,0.0958472021304986,0.130028710878426,0.155361596245062,0.0879488397535373,0.000652303900219179,0.000229180650176784,0.0253240687876811,0.0316189074593649
0.546074426639709,0.0238493098302859,0.11304153064045,0.00167490304326231,0.452938012776558,0.60774493490249,0.580421915140742,0,0.54936072222743,0.0664038660865288,0.042638400992653,0.0246248298892157,0.129121688185376,0.176223888256761,0.000244816893576314,0.552114404306931,0.135064883160349,0.0207958880858092,0.0997588006536186,0.00751390481197625,0.121237966433382,0.0150105798975865,0.000962477373625701,0.000646459504348244,0.581002627363602,0.00784404997152238,0.0691138592708877,6.539923479185e-05,0.752014254319383,0.000140542587674442,0.000243352390118736,0.0557431915925549,0.338239856687832,0.294345803631453,0.210346312375033,0.150920812538267,0.419790290808114,0.105083500710748,0.276650583631973,0.130680482504025,0.00264522275454147,0.0852642518214322,0.180865792617122,0.0124379872672314,0.0807820897124793,0.119552460971381,0.0539876479634912,0.279990389392548,0.0879488397535373,0.250323799791696,3.97858196245896e-05,0.155361596245062,0.0237778691154479,0.127453969894821,0.0910815518148231,0.0168063245854139,0.0314612075005067,0.130811228348556,0.240027926978334,0.207837241162589,0.0929215212131989,0.523090913102501,0.19032921418281,0.183966794929153,0.278872664774513,3.95082913693503e-05,0.0616057542288106,0.162675151873628,0.222461772750372,0.141281630681041,0.0123512253772531,0.203721788051306,0.0454564751936124,0.176753353722631,0.0698783084853665,0.130028710878426,0.155361596245062,0.0879488397535373,0.000892039628323009,0.000167086318806945,0.0381206175564789,0.0475963119875303
0.772595232106928,0.016325940409441,0.122334033032539,0.00187902923474439,0.57063814029432,0.741559409435011,0.731249912568882,0.54936072222743,0,0.082331623371924,0.0528657287383504,0.0168231393159634,0.139736049027229,0.190710253523503,0.000165589288678201,0.695586433499095,0.146167800316052,0.0261998917474589,0.107959405231897,0.00946646240171032,0.131204251273221,0.0189112177734652,0.00107977779973468,0.000483722095018688,0.720363019705301,0.00880003130603788,0.0747953172179142,7.33696643505071e-05,0.707512487106502,0.000157670995959581,0.000273010582443854,0.0691138592708877,0.454298867075696,0.364948146454494,0.260800377881124,0.187120964925355,0.426134608598149,0.130289028531063,0.343008517418707,0.162025750933881,0.00296463902294426,0.105715897006713,0.224248604730535,0.0139538475319649,0.0923656613331385,0.148228541046937,0.0605673082072256,0.34714941532451,0.109044415292785,0.310366941265485,2.73443672758919e-05,0.192626923436078,0.0294812739072899,0.145729954012943,0.112928545611739,0.0188545691355881,0.0352954930087575,0.141564476694134,0.297601480868189,0.224922360673324,0.115209853560369,0.648560491804976,0.235981940544759,0.199089660589752,0.301797203126243,4.43233026511268e-05,0.0666700134908204,0.201694722391279,0.270630731959196,0.175169710622654,0.0138565116722047,0.25258688258661,0.0509964120853615,0.191283243339055,0.0783946181521904,0.161217644129777,0.192626923436078,0.109044415292785,0.000676214651851043,0.000187449702851187,0.0260431630532426,0.0325167479773313
0.0818391126414153,0.0399151231732649,0.0907179532894125,0.00230886319259303,0.0522873924036158,0.0616673907961867,0.0664038660865288,0.0664038660865288,0.082331623371924,0,0.191092055705465,0.0497373061847345,0.171701117955854,0.218056734511384,0.000291345706807343,0.0631653113221113,0.179604152959296,0.00999170530188525,0.16796494198769,0.0102139586411125,0.188435406859301,0.0192739661077231,0.00132678043102699,0.00175550274271773,0.0953691622155496,0.0108130666625531,0.155051183568719,9.01532101467462e-05,0.0855204286500067,0.000193738741462468,0.000335462627902512,0.42570868698585,0.0851790301875295,0.198096696765039,0.296413452585319,0.329229566838682,0.131730119313237,0.470951576608223,0.214595589754695,0.377947493158165,0.00364280969813229,0.254615682024804,0.335544732704243,0.0171458348629639,0.249075304631668,0.42570868698585,0.0741993417605328,0.225147395532674,0.675028747586133,0.232236274729759,2.71536250815044e-05,0.398519041084514,0.358079589589914,0.282804339587904,0.628763554467098,0.023167612235305,0.0433694501211049,0.0955600914055277,0.262632385070765,0.189001561887805,0.525187467067436,0.12694517228885,0.315688282512581,0.140015800783789,0.163654136802704,5.44624001442259e-05,0.106458504379253,0.341981033862398,0.239308922243755,0.470010614730538,0.01702623311342,0.316636769379053,0.0768423007071667,0.161863806168825,0.0827443123514641,0.393371822958022,0.398519041084514,0.675028747586133,0.0036173990711996,0.000230329422966366,0.0769961390956901,0.0485092877195597
