"id","region","year","vybyv","pribyv","coefmigr","migrplus","pop","ipc","avto","longf","longm","long","estprir","infmort","income","goods","gini","belowmin","incgroup","badwater","vrppc","percmin","totsp","famsubs","docload","unemp","lvybyv","lpribyv","lcoefmigr","lmigrplus","lpop","lincome","lbadwater","lvrppc","dlpop","davto","dlongf","dlongm","dlong","destprir","dlincome","dlbadwater","dlvrppc","dtotsp"
14,"Мордовия",2009,10314,8733,-29.855,-2514,0.842073,0.0905,1.539,7.57,6.3,6.92,-5.9,6.647,9.5222,0.613,0.37,19.7,6.3,4.717,8.99194166666667,19.3,23.9,4,1.971,0.052,9.24135442550535,9.07497873404551,-3.42929881177303,-7.83002808253384,0.610891567883882,2.35348731092117,1.74344419228183,2.3017789348025,-0.00338014018508281,0.18,0.0299999999999994,0.0299999999999994,0.0299999999999994,-0.100000000000001,0.12674708222045,-0.0306603417075002,-0.0245007119112102,0.5
14,"Мордовия",2010,11999,9845,-33.245,612,0.836224,0.0945,1.699,7.53,6.34,6.93,-6.2,6.256,11.2942,0.582,0.374,18.3,6.2,4.643,10.4979583333333,18.3,24,17.6,1.932,0.054,9.39266192877014,9.19482056031815,-3.53354056864987,6.41836493593621,0.607711289113671,2.50912760645075,1.730415838987,2.4421694833759,-0.00318027877021121,0.16,-0.0400000000000009,0.04,0.00999999999999979,-0.3,0.155640295529588,-0.0130283532948312,0.140390548573399,0.100000000000001
14,"Мордовия",2011,19167,15743,-50.521,-4190,0.829359,0.0514,1.76,7.623,6.412,7.011,-5.3,5.2,11.948,0.61,0.367,20.2,6.4,4.216,12.053,20.2,24.5,12.8,1.93,0.052,9.86099750091518,9.66421461929203,-3.94198949154562,-8.34069464792507,0.603965632269291,2.560941336064,1.65173082462435,2.56901799240665,-0.00374565684437977,0.0609999999999999,0.0930000000000009,0.072000000000001,0.0810000000000004,0.9,0.051813729613245,-0.0786850143626514,0.126848509030755,0.5
14,"Мордовия",2012,22745,19602,-56.946,1360,0.82201,0.0604000000000001,1.966,7.694,6.459,7.072,-4.5,8,13.0813,0.615,0.376,18,6.2,3.869,13.6165833333333,18,25,12.7,1.902,0.049,10.0321445847444,9.88343789473042,-4.05951154238185,7.21597500265147,0.599940287296909,2.64484767601324,1.58288857720056,2.68215672887955,-0.00402534497238194,0.206,0.0709999999999997,0.0469999999999997,0.0609999999999999,0.8,0.0839063399492423,-0.0688422474237878,0.113138736472901,0.5
14,"Мордовия",2013,22632,20061,-58.588,-4777,0.815361,0.0627,1.894,7.639,6.479,7.056,-4.7,7.4,14.4328,0.616,0.374,19,6.2,3.515,15.19835,18.2,25.5,5.3,1.868,0.044,10.0271642972297,9.90658275744343,-4.08745421151735,-8.47177732788576,0.59628434601084,2.73649511459154,1.50740518686895,2.78490938519923,-0.00365594128606872,-0.0719999999999998,-0.0549999999999997,0.0200000000000005,-0.016,-0.2,0.0916474385783022,-0.0754833903316152,0.102752656319681,0.5
14,"Мордовия",2014,22561,22781,-46.032,3644,0.810522,0.1159,2.343,7.766,6.52,7.138,-4.3,6,16.134,0.628,0.371,17.2,6.3,3.378,17.5715583333333,17.2,26,4.5,1.854,0.042,10.0240223541649,10.0337260294599,-3.85082822109995,8.20111164444276,0.593615201489141,2.84106479354185,1.47659199910067,2.92163128855535,-0.00266914452169953,0.449,0.127,0.0409999999999995,0.0819999999999999,0.4,0.104569678950309,-0.0308131877682774,0.136721903356112,0.5
15,"Якутия",2006,26280,21114,-57.148,-46.64,0.955246,0.1186,1.326,7.19,5.98,6.55,4.7,10.586,13.5549,0.611,0.401,18.9,5.6,7.932,18.0446583333333,18.9,19.6,9,1.864,0.095,10.176601523625,9.95773896736804,-4.06299148456408,-3.8636727444871,0.670516016723294,2.67792770668274,2.18964033397791,2.9467866598029,0.000749035345077531,0.0579999999999998,0.04,0.109999999999999,0.0799999999999992,0.7,0.164279740807532,0.008996911789108,0.114083249662454,0.100000000000001
15,"Якутия",2007,30751,25268,-63.644,-5483,0.957514,0.09,1.352,7.21,6.07,6.61,6.3,10.44,15.5712,0.622,0.399,20.3,5.6,9.682,21.118625,20.14,19.8,8.9,1.917,0.077,10.33371031177,10.1373336269835,-4.1688952934864,-8.60959004068221,0.671675300836812,2.80766624885248,2.36856008191758,3.09642001378174,0.00115928411351807,0.026,0.0199999999999987,0.0900000000000007,0.0599999999999996,1.6,0.129738542169733,0.178919747939667,0.149633353978838,0.199999999999999
15,"Якутия",2008,28672,21205,-85.958,-78.55,0.958492,0.125,1.368,7.18,6.03,6.58,6,9.125,18.5864,0.614,0.403,19,5.5,9.262,26.9101833333333,18.8,19.9,9,1.85,0.09,10.2637111923986,9.96203943948574,-4.46542524346843,-4.3763857547838,0.672174789356662,2.97483544784101,2.32844775251977,3.32899161625949,0.000499488519850821,0.0160000000000002,-0.0299999999999994,-0.0400000000000009,-0.0299999999999994,-0.3,0.167169198988528,-0.0401123293978052,0.232571602477751,0.0999999999999979
15,"Якутия",2009,22012,14989,-79.368,-7023,0.958197,0.0815000000000001,1.425,7.24,6.09,6.64,6.9,8.891,21.1617,0.617,0.401,19.6,5.6,9.101,28.5433416666667,19.4,20.2,10,1.814,0.087,9.99938846691333,9.61513859109664,-4.38661608700769,-8.85708813531495,0.672024151917459,3.0983655737381,2.31263442884705,3.38585839415369,-0.000150637439203405,0.0569999999999999,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.9,0.123530125897092,-0.015813323672726,0.0568667778942018,0.300000000000001
15,"Якутия",2010,21679,14553,-79.38,-7126,0.958298,0.0597,1.418,7.31,6.1,6.68,7,7.212,23.0881,0.626,0.401,19,5.6,8.583,33.6382083333333,19,20.2,10.3,1.751,0.089,9.98414545555358,9.58562114890703,-4.38676538902105,-8.87164566750187,0.672075728646153,3.18171794261552,2.25999069536163,3.54495735987775,5.15767286937141e-05,-0.0069999999999999,0.0699999999999994,0.00999999999999979,0.0399999999999991,0.0999999999999996,0.0833523688774207,-0.052643733485422,0.15909896572406,0
15,"Якутия",2011,36199,26390,-109.638,-9809,0.957058,0.0698999999999999,1.424,7.396,6.188,6.767,7.7,6.3,25.6169,0.624,0.403,18.6,5.5,8.673,42.3895333333333,18.6,20.4,8.1,1.762,0.09,10.4968143978139,10.1807783219208,-4.70626361054814,-9.19115755255941,0.671442325174562,3.28154635239156,2.26933849920041,3.7702182445861,-0.000633403471591132,0.00600000000000001,0.0859999999999994,0.088000000000001,0.0870000000000006,0.7,0.0998284097760385,0.00934780383878442,0.22526088470835,0.199999999999999
15,"Якутия",2012,41364,33005,-97.152,941,0.955719,0.0539,1.48,7.389,6.237,6.793,8.5,9.6,28.7011,0.611,0.405,16.7,5.5,8.133,47.1989166666667,16.7,20.7,9.9,1.788,0.08,10.6301903916243,10.4044446421035,-4.58651729748888,6.84800527457636,0.670757900760766,3.39118408215984,2.21189422770954,3.87533654500867,-0.000684424413795903,0.0559999999999998,-0.00699999999999878,0.0489999999999995,0.0260000000000007,0.8,0.10963772976828,-0.0574442714908678,0.105118300422572,0.300000000000001
15,"Якутия",2013,42172,33042,-100.702,-9130,0.955191,0.0598,2.067,7.5,6.354,6.913,8.8,9.6,31.5282,0.611,0.405,16.7,5.5,7.563,49.7531166666667,16.3,20.6,9.2,1.778,0.074,10.6495354848315,10.4055650225444,-4.62204696854453,-9.11943049661634,0.670487886874889,3.48210740541603,2.14745059604405,3.92697302818731,-0.000270013885877107,0.587,0.111,0.117,0.119999999999998,0.300000000000001,0.0909233232561943,-0.0644436316654873,0.0516364831786422,-0.0999999999999979
15,"Якутия",2014,38194,31486,-73.15,294,0.955849,0.1028,2.203,7.55,6.434,6.981,9.2,8,34.205,0.64,0.403,17.4,5.5,7.895,57.5535416666667,17.4,21.1,9.1,1.757,0.073,10.5504598959755,10.3573300412176,-4.30609006858394,5.68697535633982,0.67082437026867,3.5611881179711,2.1854893211178,4.06994157782432,0.000336483393781783,0.136000000000001,0.0499999999999998,0.0800000000000001,0.0680000000000005,0.399999999999999,0.0790807125550654,0.038038725073744,0.142968549637009,0.5
16,"Осетия",2006,9739,8675,-43.555,-15.16,0.707848,0.1112,1.407,7.71,6.44,7.07,0.2,9.813,5.9767,0.642,0.351,16.5,6.8,9.025,5.10246666666667,16.34,25.7,1.4,1.499,0.083,9.18399639663658,9.06831587194677,-3.79672438106468,-2.78253905309295,0.53523409843203,1.94257602560925,2.30508197319263,1.80869306102781,0.000705229386919415,0.127,0.109999999999999,0.11,0.110000000000001,1.2,0.207598570480179,-0.0559606893729812,0.265979167303359,0.199999999999999
16,"Осетия",2007,9983,9245,-49.215,-738,0.710155,0.118,1.52,7.71,6.61,7.17,2.5,10.434,7.7817,0.604,0.369,13.1,6.3,8.801,6.19638333333333,12.9,25.8,1.9,1.436,0.098,9.20873909060921,9.13194630454817,-3.9163137868453,-6.6052979209482,0.536584009681569,2.17267001077261,2.28248442128704,1.97357858500484,0.0013499112495392,0.113,0,0.169999999999999,0.0999999999999996,2.3,0.230093985163363,-0.0225975519055903,0.164885523977035,0.100000000000001
16,"Осетия",2008,10307,7652,-61.468,-37.81,0.711585,0.143,1.576,7.71,6.56,7.14,2.8,9.585,9.8475,0.617,0.375,12.1,6.2,8.709,6.75808333333333,11.9,26.1,1.1,1.438,0.098,9.24067557177226,8.94285300680992,-4.1346544256256,-3.65867794538081,0.53741984179228,2.38393463869037,2.27305329038801,2.04873531056015,0.000835832110710699,0.0559999999999998,0,-0.0499999999999998,-0.0299999999999994,0.3,0.211264627917756,-0.00943113089903491,0.0751567255553094,0.300000000000001
16,"Осетия",2009,9611,6632,-57.483,-2979,0.711693,0.0836,1.727,7.76,6.6,7.19,2.9,8.787,9.9777,0.709,0.361,14,6.5,8.843,7.50339166666667,13.7,26.2,3,1.41,0.104,9.17076759685636,8.79981246952556,-4.06873611371535,-7.99967857949945,0.537482939209454,2.39586594237226,2.28676054264707,2.14046510351696,6.30974171749177e-05,0.151,0.0500000000000007,0.04,0.0499999999999998,0.1,0.0119313036818922,0.0137072522590662,0.0917297929568068,0.0999999999999979
16,"Осетия",2010,10179,7037,-58.924,1049,0.712103,0.1065,1.853,7.82,6.69,7.27,3.6,7.498,13.1929,0.644,0.367,10.5,6.4,8.219,8.81513333333333,10.5,26.1,4.5,1.413,0.097,9.22818029010451,8.85907931788153,-4.09307709265514,6.95654544315157,0.537722439461198,2.65274183956553,2.22126657181646,2.2839254122855,0.000239500251743907,0.126,0.0600000000000005,0.0900000000000007,0.0800000000000001,0.7,0.256875897193272,-0.0654939708306168,0.143460308768539,-0.0999999999999979
16,"Осетия",2011,17139,11057,-105.17,-6082,0.710757,0.0556,1.949,7.819,6.675,7.259,3.7,9.4,13.757,0.76,0.366,12.6,6.4,9.679,10.0686916666667,12.6,26.3,5.7,1.343,0.083,9.74917019215177,9.31090942689788,-4.66504158302548,-8.7132532743207,0.536935962614713,2.69171754648131,2.36827919618941,2.40412055244289,-0.00078647684648514,0.0959999999999999,-0.00100000000000033,-0.0150000000000006,-0.0110000000000001,0.1,0.0389757069157795,0.147012624372951,0.120195140157393,0.199999999999999
16,"Осетия",2012,18960,12775,-108.596,470,0.707577,0.0634999999999999,2.068,7.86,6.787,7.341,4.7,11.6,16.1649,0.731,0.379,10.4,6.1,10.65,11.4768166666667,10.4,26.5,4.9,1.409,0.079,9.8501395170342,9.45532368989485,-4.69680087749754,6.15485809401642,0.535075406614426,2.84286660108435,2.45530618001171,2.52387225561785,-0.00186055600028678,0.119,0.0409999999999995,0.112000000000001,0.081999999999999,1,0.151149054603042,0.0870269838223017,0.119751703174957,0.199999999999999
16,"Осетия",2013,19672,14160,-95.383,-5512,0.70505,0.0606,2.241,7.906,6.846,7.394,4.8,10.1,17.7881,0.732,0.375,11.3,6.2,8.692,14.0223583333333,12.1,26.9,4.8,1.394,0.081,9.88700241627627,9.55824698622306,-4.56832983751755,-8.61486421858968,0.533594435818692,2.93322369069689,2.27130080295428,2.70953964688248,-0.00148097079573428,0.173,0.0460000000000012,0.0589999999999984,0.0530000000000008,0.0999999999999996,0.0903570896125361,-0.184005377057431,0.185667391264634,0.399999999999999
16,"Осетия",2014,17214,15263,-47.43,864,0.704624,0.1023,2.425,7.848,6.876,7.382,4.6,10.7,19.82,0.72,0.373,12.1,6.2,8.362,14.9993916666667,12.1,27.1,3.1,1.422,0.093,9.75353637577262,9.63325239368807,-3.88011945641514,6.76272950693188,0.533344558556399,3.03591406318682,2.23665894287788,2.77255070068364,-0.00024987726229353,0.184,-0.0579999999999998,0.0300000000000011,-0.0120000000000005,-0.2,0.102690372489933,-0.0346418600764005,0.0630110538011532,0.200000000000003
17,"Татарстан",2006,50227,59469,8.431,29.02,3.762353,0.0734999999999999,1.343,7.56,6.27,6.9,-3.2,8.241,9.3655,0.699,0.401,9.9,5.6,51.196,13.4204916666667,9.9,20.9,4.4,2.21,0.056,10.8243279191089,10.9932272627006,2.24400213556175,3.40186382620532,1.56074187383472,2.33848298399103,3.9550058636,2.66865022743828,-0.000531108930118096,0.0860000000000001,0.0599999999999996,0.140000000000001,0.109999999999999,0.8,0.212217495595305,-0.0319947357512254,0.21029505227133,0.399999999999999
17,"Татарстан",2007,52790,63135,7.501,0,3.764942,0.116,1.501,7.58,6.32,6.94,-2.1,7.825,11.5669,0.738,0.409,8.7,5.4,49.345,16.7643416666667,8.7,21.3,6.1,2.235,0.056,10.8740960006199,11.0530464088223,2.14018380363522,0,1.56128536494394,2.53106637325274,3.91889930936758,2.87719317090097,0.000543491109224359,0.158,0.0200000000000005,0.0499999999999998,0.04,1.1,0.192583389261706,-0.0361065542324219,0.208542943462696,0.400000000000002
17,"Татарстан",2008,48797,59230,7.032,27.71,3.770152,0.118,1.695,7.62,6.4,7,-1.3,6.002,14.1637,0.793,0.41,8.6,5.4,47.713,20.4690416666667,8.64,21.9,6.9,2.325,0.049,10.7954446073948,10.9892003324646,2.08343356294937,3.35724549413297,1.56237817022064,2.71890441376016,3.88594593491803,3.06661197496838,0.00109280527669497,0.194,0.04,0.0800000000000001,0.0599999999999996,0.8,0.187838040507419,-0.0329533744495518,0.189418804067404,0.599999999999998
17,"Татарстан",2009,42666,53877,5.875,0,3.778992,0.0745999999999999,1.863,7.66,6.5,7.08,-0.4,5.923,15.8925,0.761,0.412,8.3,5.3,43.94,19.5172,8.3,22.2,6.1,2.278,0.084,10.6611810667031,10.8944775103105,1.92789164355263,0,1.56422964560425,2.82686973644419,3.80532826675718,3.0212635587504,0.00185147538360853,0.168,0.0399999999999991,0.0999999999999996,0.0800000000000001,0.9,0.107965322684037,-0.0806176681608433,-0.0453484162179794,0.300000000000001
17,"Татарстан",2010,52614,57305,8.043,4691,3.785971,0.0823999999999999,1.9,7.65,6.44,7.04,-0.2,5.619,18.424,0.758,0.416,7.7,5.2,48.959,22.0468083333333,7.7,22.8,16.6,2.265,0.062,10.8707565291749,10.9561606092628,2.20199097775834,8.45361420977337,1.56568893012808,2.96650941487709,3.91120266904424,3.1375272927547,0.00145928452383703,0.0369999999999997,-0.0099999999999989,-0.0599999999999996,-0.0399999999999991,0.2,0.139639678432895,0.10587440228706,0.116263734004298,0.600000000000001
17,"Татарстан",2011,75270,87268,9.035,0,3.795337,0.0590000000000001,1.974,7.718,6.538,7.13,1,5,20.2226,0.807,0.411,8.1,5.3,49.788,28.674375,8.1,23.3,8.4,2.261,0.047,11.2288502134458,11.3767505814003,2.3060789822483,0,1.56764398740904,3.05506665159909,3.92766010620754,3.39028387877436,0.00195505728096101,0.0740000000000001,0.0680000000000005,0.097999999999999,0.089999999999999,1.2,0.0885572367220067,0.0164574371633015,0.252756586019659,0.5
17,"Татарстан",2012,90702,100488,7.483,9786,3.812613,0.0644,2.122,7.753,6.595,7.18,2.3,6.4,24.0043,0.801,0.425,6.5,5.1,48,31.408925,6.5,23.7,9.3,2.384,0.041,11.4153457116312,11.5178035477546,2.1380641608256,9.18881025342582,1.57124017985772,3.2190478100779,3.89182029811063,3.47843384782829,0.00359619244867626,0.148,0.0349999999999993,0.0570000000000013,0.0499999999999998,1.3,0.163981158478802,-0.0358398080969184,0.088149969053934,0.399999999999999
17,"Татарстан",2013,92302,98228,6.961,0,3.830134,0.0634,2.302,7.773,6.635,7.212,2.6,7,26.1612,0.808,0.421,7.2,5.1,46.664,33.755825,7.2,24.2,5.9,2.414,0.04,11.4328319226713,11.4950567664277,2.07455462010644,0,1.57487421055087,3.30178948433597,3.86417639597093,3.54834718386243,0.0036340306931455,0.18,0.0200000000000005,0.0399999999999991,0.0320000000000009,0.3,0.0827416742580778,-0.0276439021397001,0.0699133360341397,0.5
17,"Татарстан",2014,99311,106559,12.616,7248,3.846633,0.0968000000000001,2.501,7.783,6.639,7.217,2.5,6.5,29.83,0.771,0.423,7,5.1,43.942,36.2090916666667,7,24.7,4,2.376,0.04,11.5060216886534,11.5764634857742,2.61124557183102,8.88861880730088,1.57828423705825,3.42848824189806,3.80537276954974,3.61655313105995,0.00341002650738909,0.199,0.0099999999999989,0.00400000000000045,0.00499999999999989,-0.1,0.126698757562085,-0.0588036264211858,0.0682059471975203,0.5
18,"Тыва",2006,8035,6835,-39.918,-38.84,0.302623,0.0718000000000001,0.814,6.35,5.31,5.82,7.1,15.106,4.8196,0.494,0.364,40.4,6.5,0.81,4.170975,41.3,12.4,6,2.277,0.203,8.99168672593482,8.82995804423548,-3.71157006403363,-3.6848714327164,0.264379923967986,1.7612315308591,0.593326845277734,1.64306125874759,-0.000656152643873587,0.0830000000000001,0.19,0.25,0.24,1.7,0.120004295935589,-0.0180678334099519,0.207387621304629,0
18,"Тыва",2007,8564,6863,-59.095,-1701,0.30307,0.108,0.875,6.46,5.34,5.88,12.8,16.311,5.9592,0.478,0.362,36,6.5,0.803,5.32995,37.2,12.3,2.2,2.293,0.169,9.05543941075822,8.8340456411678,-4.09592664340475,-7.43955930913332,0.264723018879309,1.94006452521119,0.58945194422118,1.84529233723073,0.000343094911322839,0.0609999999999999,0.109999999999999,0.0299999999999994,0.0599999999999996,5.7,0.178832994352097,-0.00387490105655419,0.202231078483142,-0.0999999999999996
18,"Тыва",2008,8798,6771,-68.66,-64.81,0.304545,0.148,1.04,6.56,5.48,6.01,14.3,13.245,8.0841,0.417,0.369,30.4,6.3,0.846,6.53175,31.6,12.3,2.7,2.224,0.186,9.08239335764556,8.82055174325303,-4.24362626493785,-4.18677180246803,0.265854320975143,2.20652563254908,0.61302113608066,2.0191274185287,0.00113130209583417,0.165,0.100000000000001,0.14,0.13,1.5,0.266461107337885,0.0235691918594803,0.173835081297967,0
18,"Тыва",2009,9783,8323,-51.32,-1460,0.306315,0.0802,1.154,6.55,5.4,5.96,14.9,16.115,10.0418,0.371,0.376,26.9,6.2,0.961,7.324125,28,12.5,5.9,2.181,0.214,9.18850367736701,9.02689818751353,-3.95737870714894,-7.2868764117507,0.267210196258509,2.40168807103707,0.673454547214209,2.11915792523747,0.00135587528336539,0.114,-0.00999999999999979,-0.0799999999999992,-0.0499999999999998,0.6,0.195162438487988,0.0604334111335487,0.100030506708773,0.199999999999999
18,"Тыва",2010,9781,8030,-58.786,-1751,0.307728,0.0831,1.191,6.66,5.46,6.05,15.2,12.959,10.1596,0.423,0.37,29.6,6.3,0.877,8.333325,29.6,13,3,2.195,0.217,9.1882992410993,8.99106433218846,-4.09077151983532,-7.46851327149634,0.268291280339849,2.41230011401691,0.629674757604372,2.23359132864955,0.00108108408134017,0.0369999999999997,0.109999999999999,0.0599999999999996,0.0899999999999999,0.299999999999999,0.0106120429798411,-0.0437797896098374,0.114433403412079,0.5
18,"Тыва",2011,12573,8713,-126.611,-3860,0.30874,0.0727,1.274,6.658,5.625,6.139,16.5,13.5,10.9628,0.451,0.368,30.6,6.4,0.852,9.01483333333333,30.6,13.1,3.1,2.172,0.173,9.43938646894301,9.07268620667739,-4.84898657409164,-8.25868149626424,0.269064842294717,2.48180183483452,0.616266136223988,2.3040673272752,0.000773561954868107,0.0830000000000002,-0.00199999999999978,0.165,0.0890000000000004,1.3,0.0695017208176139,-0.0134086213803842,0.0704759986256436,0.0999999999999996
18,"Тыва",2012,14189,10507,-119.973,41,0.309904,0.0745,1.354,6.691,5.553,6.109,15.5,18.1,12.0144,0.462,0.376,27.9,6.2,0.814,10.048575,27.9,13.2,4.6,2.128,0.184,9.56029277015409,9.25989215080543,-4.79556738020133,3.73766961828337,0.269953852085023,2.56605643673077,0.595534351692945,2.40230146037178,0.000889009790305817,0.0800000000000001,0.0330000000000004,-0.0720000000000001,-0.0300000000000002,-1,0.0842546018962471,-0.0207317845310426,0.0982341330965846,0.0999999999999996
18,"Тыва",2013,13837,10426,-109.8,-3411,0.311111,0.0541,1.49,6.751,5.637,6.179,15.2,16.9,13.4718,0.452,0.377,35.1,6.1,0.747,11.0621416666667,33.4,12.9,6.3,2.092,0.193,9.53517371005876,9.25215387478959,-4.70772677431318,-8.13505390861157,0.270874869389633,2.67220192820756,0.557900031151919,2.49007175983353,0.000921017304610694,0.136,0.0600000000000005,0.0839999999999996,0.0700000000000003,-0.300000000000001,0.106145491476792,-0.0376343205410254,0.0877702994617513,-0.299999999999999
18,"Тыва",2014,12564,10078,-87.86,48,0.312769,0.0948999999999999,1.689,6.722,5.663,6.179,14.4,15.4,14.083,0.472,0.377,34.7,6.1,0.74,12.4445666666667,34.7,13.1,6.2,2.133,0.186,9.43867044997769,9.21820933035488,-4.48706209750776,3.89182029811063,0.272138646864724,2.71356828178612,0.553885113226438,2.59857505912829,0.00126377747509088,0.199,-0.0290000000000008,0.0260000000000007,0,-0.799999999999999,0.0413663535785544,-0.00401491792548181,0.108503299294758,0.199999999999999
19,"Удмуртия",2006,19997,17960,-16.541,-13.22,1.542211,0.093,1.481,7.34,5.94,6.61,-3,10.836,6.262,0.624,0.349,19,6.8,3.009,8.90758333333333,19.04,18.9,2.4,1.716,0.084,9.90338754753579,9.79595801959346,-2.86454099786164,-2.65464942437509,0.93303417482997,1.98265527299214,1.38854183366037,2.29330045718342,-0.00308114488354383,0.00199999999999978,0.12,0.19,0.169999999999999,1.4,0.24977923400144,0.0548574228127769,0.150138111417994,0.5
19,"Удмуртия",2007,18296,15234,-22.236,-3062,1.535774,0.139,1.59,7.39,6,6.67,-1.3,7.945,7.8238,0.647,0.356,17.3,6.7,2.712,11.158725,17.3,19.4,2.3,1.731,0.081,9.81449239096457,9.63135069141981,-3.14570280013029,-8.02715010683277,0.930498915884606,2.17745261623649,1.31157081492395,2.49804701906698,-0.00253525894536433,0.109,0.0499999999999998,0.0600000000000005,0.0600000000000005,1.7,0.194797343244349,-0.0769710187364159,0.20474656188356,0.5
19,"Удмуртия",2008,16552,13319,-23.514,-21.12,1.530591,0.137,1.7,7.43,6.07,6.73,-0.7,8.735,9.5866,0.712,0.362,16.1,6.5,2.457,13.2375583333333,16.1,19.5,2.3,1.712,0.078,9.71432263326017,9.49702194409438,-3.19924438291897,-3.09648217665413,0.92845287229788,2.35958905046178,1.24040116093949,2.65588342592616,-0.00204604358672544,0.11,0.0399999999999991,0.0700000000000003,0.0599999999999996,0.6,0.182136434225285,-0.0711696539844668,0.157836406859176,0.100000000000001
19,"Удмуртия",2009,14370,11304,-22.12,-3066,1.526676,0.0963,1.828,7.52,6.18,6.84,0.6,7.67,11.06,0.664,0.368,14.9,6.4,2.269,12.605725,14.9,19.6,5,1.706,0.088,9.57296756607425,9.33300038471207,-3.14069804380418,-8.02845516411425,0.926904604910747,2.48989419129904,1.18448412774207,2.61049066004729,-0.00154826738713387,0.128,0.0900000000000007,0.109999999999999,0.110000000000001,1.3,0.130305140837261,-0.0559170331974137,-0.0453927658788706,0.100000000000001
19,"Удмуртия",2010,15961,12350,-24.607,187,1.522753,0.1094,1.896,7.48,6.16,6.81,0.3,6.631,12.9836,0.669,0.374,13.7,6.2,10.503,15.0264083333333,13.7,20,13.2,1.709,0.093,9.67796617643595,9.42149231043801,-3.2428657516083,5.23644196282995,0.92535076554027,2.63788521438508,2.44260787091387,2.77423788246054,-0.00155383937047671,0.0679999999999998,-0.0400000000000009,-0.0199999999999996,-0.0300000000000011,-0.3,0.147991023086042,1.2581237431718,0.163747222413255,0.399999999999999
19,"Удмуртия",2011,30778,26932,-32.187,-3846,1.51924,0.0672,1.946,7.526,6.258,6.888,1,5.8,14.4523,0.713,0.372,14,6.3,12.67,18.4293916666667,14,20.3,18,1.719,0.069,10.3345879182361,10.2011075795269,-3.50215823297529,-8.25504890275229,0.923957268735149,2.73775785957803,2.61520365073586,2.96678695392683,-0.00139349680512113,0.05,0.0460000000000012,0.0979999999999999,0.0780000000000003,0.7,0.0998726451929501,0.172595779821985,0.192549071466289,0.300000000000001
19,"Удмуртия",2012,39552,35454,-34.396,1044,1.517891,0.0719,2.065,7.607,6.34,6.973,2.4,8.5,16.6936,0.71,0.382,11.1,6,11.712,20.46605,11.1,20.6,15.1,1.82,0.06,10.5853968236693,10.4760195657381,-3.5665988194051,6.95177216439891,0.923421646361122,2.87320299227237,2.54254642923441,3.0664726173215,-0.00053562237402649,0.119,0.0809999999999986,0.0819999999999999,0.0850000000000009,1.4,0.135445132694343,-0.0726572215014434,0.0996856633946708,0.300000000000001
19,"Удмуртия",2013,43883,40435,-26.295,-3448,1.517371,0.0652,2.164,7.633,6.352,6.992,1.9,8,18.6603,0.714,0.38,11.1,6.1,11.219,22.2493583333333,11.2,20.9,14.7,1.855,0.057,10.6893050679374,10.6074757562739,-3.30670353523372,-8.14583961293684,0.923215102986875,2.97860137401257,2.50299211733439,3.14627753308621,-0.000206543374247081,0.0990000000000002,0.0260000000000007,0.0120000000000005,0.0189999999999992,-0.5,0.105398381740192,-0.0395543119000297,0.0798049157647061,0.299999999999997
19,"Удмуртия",2014,46799,44622,-21.012,769,1.517261,0.0958,2.505,7.652,6.355,7.003,1.7,8.2,21.198,0.693,0.378,11.3,6.1,11.607,24.2739583333333,11.3,21.2,8.8,1.862,0.05,10.7536384819057,10.7060047001504,-3.09158775919751,6.64639051484773,0.923171405652088,3.10000219472979,2.53425221524913,3.2297745507371,-4.36973347872627e-05,0.341,0.0189999999999992,0.00299999999999923,0.0110000000000001,-0.2,0.121400820717221,0.031260097914747,0.0834970176508878,0.300000000000001
20,"Хакасия",2006,13414,13264,-8.902,-2.79,0.532482,0.0925,1.864,7.07,5.85,6.44,-2.8,15.614,6.4255,0.592,0.361,24,6.5,4.373,8.40236666666667,24.34,19.7,5.2,2.552,0.091,9.50412876285973,9.49288426657184,-2.29273675693923,-1.33236601909433,0.426888643245384,2.00492002248886,1.68138641174668,2.24096143063609,-0.0022272341097947,0.0130000000000001,0.25,0.35,0.33,3.2,0.184168254494132,-0.109038834468234,0.227563987351123,0.300000000000001
20,"Хакасия",2007,14271,14832,-11.954,561,0.531224,0.113,2.097,7.22,6.02,6.61,0.1,13.541,8.0669,0.613,0.372,20.2,6.3,4.463,9.9961,20.5,20,5.7,2.557,0.066,9.56605485481979,9.60460970732361,-2.56140462076073,6.33150184989369,0.426067415574908,2.20463041959681,1.69799808941358,2.39754066447773,-0.000821227670475655,0.233,0.15,0.170000000000001,0.169999999999999,2.9,0.19971039710795,0.0166116776668963,0.156579233841638,0.300000000000001
20,"Хакасия",2008,12107,12423,-16.366,5.88,0.53159,0.13,2.102,7.24,6.06,6.64,0.9,11.511,10.3036,0.601,0.378,18.5,6.1,4.355,11.3353083333333,18.8,20.2,6.1,2.539,0.072,9.40162167014161,9.42738536482852,-2.85451427163845,1.92861865194525,0.426306411479813,2.42512125905196,1.67803070389971,2.51246574629099,0.000238995904904615,0.00499999999999989,0.0199999999999996,0.04,0.0300000000000011,0.8,0.220490839455149,-0.0199673855138687,0.114925081813262,0.199999999999999
